User: Eduardo	Fiber: 30/07/26-10h27-Eduardo	Date: quinta-feira, 30 de julho de 2026, 13:24


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
178.605025,0.341546,0.539541,120.185373,-0.132047,3.082593,345.000000,342.000000,346.000000
178.618612,0.443544,0.498774,119.726372,0.173899,3.184570,322.000000,324.000000,324.000000
178.631912,0.494544,0.503870,119.726372,0.097413,3.082593,299.000000,301.000000,302.000000
178.645338,0.494544,0.503870,119.828373,0.020926,2.776662,291.000000,291.000000,294.000000
178.658786,0.392545,0.519158,119.777373,0.173899,2.674685,283.000000,284.000000,286.000000
178.672146,0.494544,0.514062,119.828373,-0.208534,2.878639,277.000000,277.000000,280.000000
178.685583,0.316046,0.524253,120.083373,-0.208534,3.082593,272.000000,271.000000,274.000000
178.699079,0.418045,0.514062,119.981373,0.020926,2.878639,267.000000,266.000000,270.000000
178.712429,0.392545,0.514062,119.930373,0.020926,3.082593,263.000000,261.000000,266.000000
178.725816,0.469044,0.503870,119.726372,0.097413,2.878639,263.000000,260.000000,266.000000
178.739243,0.443544,0.514062,119.930373,-0.132047,3.184570,263.000000,260.000000,266.000000
178.752691,0.418045,0.498774,119.777373,0.097413,2.878639,267.000000,263.000000,270.000000
178.766134,0.341546,0.529349,119.777373,-0.208534,3.286547,271.000000,267.000000,274.000000
178.779524,0.418045,0.519158,119.828373,-0.055561,3.082593,277.000000,272.000000,280.000000
178.793092,0.341546,0.524253,119.828373,-0.285021,3.286547,283.000000,277.000000,287.000000
178.806462,0.392545,0.503870,119.828373,0.020926,2.878639,289.000000,284.000000,292.000000
178.819942,0.418045,0.514062,120.083373,-0.132047,3.082593,294.000000,288.000000,298.000000
178.833283,0.418045,0.508966,119.828373,0.020926,3.082593,299.000000,292.000000,303.000000
178.846614,0.443544,0.493678,119.726372,-0.132047,3.184570,304.000000,298.000000,309.000000
178.860132,0.341546,0.519158,119.930373,-0.208534,3.082593,311.000000,305.000000,316.000000
178.873575,0.392545,0.519158,119.777373,-0.132047,3.082593,320.000000,313.000000,324.000000
178.886960,0.443544,0.498774,119.624372,-0.055561,2.776662,327.000000,320.000000,331.000000
