User: Eduardo	Fiber: 17/07/26-09h23-Eduardo	Date: sexta-feira, 17 de julho de 2026, 12:18


Time,Capstan speed,Preform feed rate,Temperature,Tension,Preform Pressure,Diameter,Diameter X,Diameter Y
[min],[m/min],[mm/min],[ºC],[g],[mBar],[um],[um],[um]
176.110998,0.775039,0.508966,120.593374,-0.208534,0.635144,337.000000,332.000000,342.000000
176.124476,0.647541,0.524253,120.797374,-0.132047,0.737121,322.000000,320.000000,331.000000
176.138137,0.724040,0.508966,120.644374,-0.361507,0.839098,303.000000,302.000000,311.000000
176.151599,0.647541,0.519158,120.848374,-0.285021,0.839098,284.000000,282.000000,292.000000
176.165008,0.775039,0.498774,120.491374,0.173899,0.329213,266.000000,264.000000,273.000000
176.178602,0.749539,0.508966,120.644374,0.173899,0.329213,252.000000,251.000000,259.000000
176.192017,0.647541,0.519158,120.797374,-0.132047,0.941075,240.000000,238.000000,246.000000
176.205549,0.698540,0.514062,120.746374,0.020926,0.635144,227.000000,222.000000,232.000000
176.218992,0.647541,0.534445,120.695374,-0.208534,0.737121,220.000000,219.000000,227.000000
176.232517,0.698540,0.514062,120.644374,-0.055561,0.737121,212.000000,207.000000,217.000000
176.245990,0.698540,0.519158,120.644374,-0.055561,0.941075,217.000000,211.000000,221.000000
176.259519,0.724040,0.514062,120.644374,-0.055561,0.533167,224.000000,218.000000,228.000000
176.272919,0.647541,0.524253,120.746374,-0.132047,0.737121,231.000000,226.000000,235.000000
176.286462,0.775039,0.508966,120.389373,-0.208534,0.533167,236.000000,229.000000,240.000000
176.299925,0.749539,0.503870,120.593374,-0.132047,0.431190,246.000000,236.000000,249.000000
176.313318,0.749539,0.503870,120.542374,0.250386,0.635144,257.000000,249.000000,260.000000
176.326648,0.673041,0.524253,120.491374,-0.132047,0.941075,268.000000,262.000000,272.000000
176.340137,0.622041,0.514062,120.746374,0.097413,0.839098,280.000000,273.000000,283.000000
176.353574,0.724040,0.514062,120.644374,-0.055561,0.839098,291.000000,283.000000,294.000000
176.367053,0.622041,0.519158,120.695374,0.020926,0.635144,301.000000,293.000000,305.000000
176.380826,0.647541,0.519158,120.797374,-0.132047,0.635144,315.000000,305.000000,319.000000
176.394281,0.698540,0.514062,120.899374,-0.055561,0.635144,329.000000,320.000000,335.000000
176.407782,0.724040,0.514062,120.746374,-0.055561,0.533167,341.000000,329.000000,347.000000
176.421276,0.673041,0.514062,120.848374,-0.055561,0.737121,349.000000,339.000000,356.000000
176.434703,0.775039,0.514062,120.491374,-0.055561,0.635144,347.000000,341.000000,355.000000
176.448188,0.724040,0.524253,120.644374,-0.361507,0.941075,333.000000,332.000000,343.000000
176.461856,0.647541,0.524253,120.644374,0.020926,0.635144,309.000000,308.000000,318.000000
176.475288,0.698540,0.514062,120.491374,-0.055561,0.839098,291.000000,291.000000,300.000000
176.488698,0.622041,0.524253,120.644374,-0.361507,0.839098,277.000000,272.000000,286.000000
176.502236,0.724040,0.514062,120.542374,-0.132047,0.839098,269.000000,262.000000,277.000000
176.515719,0.622041,0.508966,120.695374,0.020926,0.431190,267.000000,259.000000,275.000000
176.529134,0.698540,0.519158,120.644374,0.097413,0.635144,268.000000,259.000000,275.000000
176.542575,0.698540,0.508966,120.542374,0.020926,0.737121,267.000000,259.000000,276.000000
176.556147,0.647541,0.524253,120.644374,-0.285021,0.635144,268.000000,260.000000,277.000000
176.569611,0.724040,0.519158,120.491374,-0.055561,0.227236,268.000000,259.000000,277.000000
176.583187,0.724040,0.508966,120.542374,0.097413,0.839098,271.000000,261.000000,278.000000
176.596577,0.647541,0.524253,120.644374,-0.208534,0.635144,278.000000,266.000000,286.000000
